emp_no,first_name,last_name,title,from_date,to_date
49354,Divine,Heinisuo,Staff,1990-01-24,1998-01-24
49355,Rayond,Schahn,Engineer,1997-08-18,9999-01-01
49361,Jianwen,Kornatzky,Senior Staff,2001-03-27,9999-01-01
49361,Jianwen,Kornatzky,Staff,1994-03-27,2001-03-27
49365,Richara,Bottner,Engineer,1994-01-24,2002-01-24
49365,Richara,Bottner,Senior Engineer,2002-01-24,9999-01-01
49368,Vishu,Erev,Senior Staff,1997-12-03,9999-01-01
49368,Vishu,Erev,Staff,1992-12-03,1997-12-03
49379,Mahmut,Masand,Senior Staff,1996-08-12,9999-01-01
49379,Mahmut,Masand,Staff,1989-08-12,1996-08-12
49382,Bikash,Kalefeld,Senior Staff,1990-12-17,9999-01-01
49382,Bikash,Kalefeld,Staff,1985-12-17,1990-12-17
49383,Ipke,Krone,Assistant Engineer,1987-10-23,1992-10-22
49383,Ipke,Krone,Engineer,1992-10-22,1997-10-22
49383,Ipke,Krone,Senior Engineer,1997-10-22,9999-01-01
49385,Vesna,Egerstedt,Engineer,1988-01-21,1996-01-21
49385,Vesna,Egerstedt,Senior Engineer,1996-01-21,9999-01-01
49387,Ioana,Michaeli,Senior Staff,1998-04-13,9999-01-01
49390,Sreekrishna,Kakkad,Assistant Engineer,1996-11-08,9999-01-01
49391,Ziva,Lorin,Engineer,1992-03-05,2001-03-05
49391,Ziva,Lorin,Senior Engineer,2001-03-05,9999-01-01
49392,Nadjib,Chenoweth,Senior Engineer,1998-01-28,9999-01-01
49394,Jouni,Buescher,Senior Engineer,1991-09-23,1998-10-18
49396,Cathie,Magliocco,Engineer,1997-01-04,2002-01-04
49396,Cathie,Magliocco,Senior Engineer,2002-01-04,9999-01-01
49399,Ranan,Gargeya,Staff,1999-12-17,2001-12-11
49404,Along,Heering,Engineer,1998-07-20,9999-01-01
49412,Steen,Litzkow,Senior Staff,1992-10-04,9999-01-01
49413,Rance,Heinisuo,Staff,1997-11-07,2001-12-08
49414,Danae,Steinauer,Senior Staff,1989-08-19,9999-01-01
49422,Lillian,Wolniewicz,Staff,1998-04-04,1998-08-16
49423,Aleksandar,Stiles,Engineer,1992-11-23,1999-10-18
49424,Shaz,Peres,Senior Staff,2001-06-11,9999-01-01
49424,Shaz,Peres,Staff,1996-06-11,2001-06-11
49428,Sashi,Schueller,Staff,1988-01-31,1996-10-12
49430,Nathan,Erez,Senior Engineer,1998-04-06,9999-01-01
49432,Zongyan,Diderrich,Engineer,1995-05-18,2002-05-18
49432,Zongyan,Diderrich,Senior Engineer,2002-05-18,9999-01-01
49433,Shounak,Varman,Engineer,1994-10-11,9999-01-01
49434,Adin,Koblitz,Engineer,1985-07-01,1993-07-01
49434,Adin,Koblitz,Senior Engineer,1993-07-01,9999-01-01
49436,Chanjung,Nitsche,Senior Engineer,1995-08-19,9999-01-01
49437,Ramalingam,Anguita,Senior Staff,1994-12-27,9999-01-01
49437,Ramalingam,Anguita,Staff,1988-12-27,1994-12-27
49438,IEEE,Krichel,Technique Leader,1986-12-22,9999-01-01
49445,Yechezkel,Schapiro,Staff,1992-07-31,1993-09-04
49449,Tsutomu,Sifakis,Engineer,1986-02-28,1991-02-28
49449,Tsutomu,Sifakis,Senior Engineer,1991-02-28,9999-01-01
49457,Vidya,Speek,Senior Staff,1996-04-03,9999-01-01
49457,Vidya,Speek,Staff,1988-04-04,1996-04-03
49461,Oscar,Sudkamp,Senior Engineer,1995-08-19,9999-01-01
49462,Insup,DasSarma,Senior Staff,2000-01-05,9999-01-01
49462,Insup,DasSarma,Staff,1994-01-05,2000-01-05
49465,Chenyi,Schusler,Senior Staff,1989-02-15,9999-01-01
49467,Neelam,Clouatre,Senior Engineer,1985-12-26,2001-05-09
49479,Uno,Kalorkoti,Staff,1994-05-26,1997-10-14
49480,Zeljko,Portugali,Senior Staff,1999-04-21,9999-01-01
49480,Zeljko,Portugali,Staff,1993-04-21,1999-04-21
49484,Moni,Ginesta,Staff,1996-03-09,9999-01-01
49490,Macha,Ravishankar,Technique Leader,1998-11-18,9999-01-01
49492,Adam,Sanella,Senior Staff,2001-02-03,9999-01-01
49492,Adam,Sanella,Staff,1993-02-03,2001-02-03
49496,Jaewoo,Butner,Senior Staff,1994-03-05,9999-01-01
49496,Jaewoo,Butner,Staff,1987-03-05,1994-03-05
49500,Sadun,Mitchem,Senior Staff,1996-07-06,2000-04-30
49501,Yonghong,Schmezko,Engineer,1985-02-12,1993-02-12
49501,Yonghong,Schmezko,Senior Engineer,1993-02-12,9999-01-01
49509,Roselyn,Samarati,Engineer,1992-04-06,1992-04-12
49510,Krister,Biros,Senior Engineer,1994-10-19,1996-03-16
49513,Vishv,McFarlin,Senior Staff,1998-04-14,9999-01-01
49513,Vishv,McFarlin,Staff,1990-04-14,1998-04-14
49515,Feipei,Schmiedel,Senior Staff,1990-11-25,9999-01-01
49515,Feipei,Schmiedel,Staff,1985-11-25,1990-11-25
49521,Conor,Sidje,Engineer,1992-04-16,1997-04-16
49521,Conor,Sidje,Senior Engineer,1997-04-16,9999-01-01
49524,Saniya,Brender,Staff,1998-08-20,9999-01-01
49526,Ger,Gips,Senior Engineer,1990-02-12,1997-12-15
49527,Nigel,Coors,Senior Engineer,1990-03-20,9999-01-01
49530,Chuanyi,Soloway,Engineer,1992-02-11,1999-02-11
49530,Chuanyi,Soloway,Senior Engineer,1999-02-11,2000-01-29
49532,Bodh,Ghazalie,Senior Staff,1995-08-13,9999-01-01
49532,Bodh,Ghazalie,Staff,1986-08-13,1995-08-13
49534,Nidapan,Simkin,Senior Staff,2002-03-30,9999-01-01
49534,Nidapan,Simkin,Staff,1995-03-30,2002-03-30
49537,Minghong,Dulli,Engineer,1986-06-28,1991-06-28
49537,Minghong,Dulli,Senior Engineer,1991-06-28,9999-01-01
49538,Kish,Reistad,Engineer,1993-09-11,1994-05-10
49541,Shahar,Baby,Staff,1995-06-16,9999-01-01
49545,Sadun,Snyers,Technique Leader,1990-12-28,9999-01-01
49550,Qiwen,McConalogue,Staff,1993-12-24,1995-09-15
49551,Dipankar,Ponthieu,Engineer,1998-01-17,2000-08-25
49555,Danae,Docker,Engineer,1990-01-25,1996-01-25
49555,Danae,Docker,Senior Engineer,1996-01-25,9999-01-01
49556,Divine,Hofman,Engineer,1995-01-17,2000-01-17
49556,Divine,Hofman,Senior Engineer,2000-01-17,9999-01-01
49558,Marko,Rusterholz,Assistant Engineer,1994-03-27,2000-03-26
49558,Marko,Rusterholz,Engineer,2000-03-26,9999-01-01
49560,Adam,McDermid,Senior Staff,2002-01-25,9999-01-01
49560,Adam,McDermid,Staff,1997-01-25,2002-01-25
49562,Huican,Cherinka,Senior Engineer,1996-02-07,9999-01-01
49565,Radhika,Spell,Engineer,1988-01-01,1992-12-31
49565,Radhika,Spell,Senior Engineer,1992-12-31,9999-01-01
49566,Theirry,Compeau,Engineer,1987-05-22,1994-05-22
49566,Theirry,Compeau,Senior Engineer,1994-05-22,9999-01-01
49570,Berry,Henseler,Senior Staff,1991-06-20,9999-01-01
49570,Berry,Henseler,Staff,1985-06-20,1991-06-20
49572,Achilleas,Sommen,Engineer,1998-10-08,1999-10-12
49574,Pradeep,Montresor,Engineer,1997-04-15,9999-01-01
49583,Gretta,Dusink,Senior Engineer,1989-05-30,9999-01-01
49586,Wonhee,DeMori,Technique Leader,1991-03-25,1992-08-12
49587,Yonghoan,Strehl,Senior Staff,1996-10-27,9999-01-01
49587,Yonghoan,Strehl,Staff,1990-10-28,1996-10-27
49588,Caolyn,Hennings,Senior Staff,1994-07-13,9999-01-01
49588,Caolyn,Hennings,Staff,1989-07-13,1994-07-13
49594,Morris,Eiron,Engineer,1986-12-03,1991-12-03
49594,Morris,Eiron,Senior Engineer,1991-12-03,9999-01-01
49597,Sanjoy,Yeung,Assistant Engineer,1992-06-21,1995-09-15
49599,Pradeep,Gente,Senior Staff,1995-12-12,9999-01-01
49599,Pradeep,Gente,Staff,1987-12-12,1995-12-12
49601,Lene,Peek,Engineer,1996-05-02,9999-01-01
49610,Jixiang,Beeson,Staff,1996-07-10,9999-01-01
49617,Mahmut,Domenig,Senior Staff,1995-09-14,9999-01-01
49617,Mahmut,Domenig,Staff,1986-09-14,1995-09-14
49619,Fumiyo,Cools,Engineer,1986-08-26,1995-08-26
49619,Fumiyo,Cools,Senior Engineer,1995-08-26,9999-01-01
49622,Bingning,Dalphin,Senior Engineer,1997-06-29,9999-01-01
49624,Falguni,Mitsuhashi,Assistant Engineer,1996-01-08,2002-01-07
49624,Falguni,Mitsuhashi,Engineer,2002-01-07,9999-01-01
49625,Shem,Greibach,Senior Staff,1997-06-25,9999-01-01
49637,Bartek,Redmiles,Assistant Engineer,1999-08-07,9999-01-01
49642,Dulce,Trogemann,Engineer,1993-08-15,1994-11-24
49644,Navid,Glowinski,Engineer,1989-02-05,1998-02-05
49644,Navid,Glowinski,Senior Engineer,1998-02-05,9999-01-01
49646,Fuqing,Sessa,Senior Engineer,1995-06-15,9999-01-01
49656,Tetsurou,Hutton,Staff,1999-09-22,9999-01-01
49659,Fatemeh,Sudbeck,Senior Staff,1998-03-12,9999-01-01
49659,Fatemeh,Sudbeck,Staff,1991-03-12,1998-03-12
49660,Oscar,Chinin,Senior Staff,1994-04-13,9999-01-01
49660,Oscar,Chinin,Staff,1987-04-13,1994-04-13
49667,Sakthirel,Pashtan,Senior Staff,1995-12-01,9999-01-01
49667,Sakthirel,Pashtan,Staff,1986-12-01,1995-12-01
49668,Xuedong,Braunschweig,Staff,1998-02-12,9999-01-01
49674,Yinlin,Haumacher,Senior Engineer,1994-06-19,2000-10-20
49675,Uri,Tchuente,Senior Staff,1999-04-14,9999-01-01
49675,Uri,Tchuente,Staff,1991-04-14,1999-04-14
49678,Guoxiang,Mansanne,Senior Staff,2001-11-03,9999-01-01
49678,Guoxiang,Mansanne,Staff,1993-11-03,2001-11-03
49679,Alassane,Perz,Technique Leader,1995-04-10,9999-01-01
49680,Marin,Isaak,Senior Staff,2000-01-04,9999-01-01
49680,Marin,Isaak,Staff,1993-01-03,2000-01-04
49682,Toshimori,Murtha,Senior Staff,1999-05-15,9999-01-01
49682,Toshimori,Murtha,Staff,1994-05-15,1999-05-15
49685,Qiwen,Rosay,Senior Staff,1996-03-12,9999-01-01
49685,Qiwen,Rosay,Staff,1989-03-12,1996-03-12
49687,Hirochika,Katiyar,Staff,1997-09-09,9999-01-01
49696,Sandeepan,Bondorf,Senior Staff,1994-05-29,9999-01-01
49696,Sandeepan,Bondorf,Staff,1985-05-29,1994-05-29
49697,Jovan,Zongker,Senior Staff,1996-06-09,1999-02-05
49697,Jovan,Zongker,Staff,1989-06-09,1996-06-09
49699,Lidong,Dulli,Engineer,1989-02-07,1998-02-07
49699,Lidong,Dulli,Senior Engineer,1998-02-07,9999-01-01
49707,Tetsushi,Rindone,Assistant Engineer,1987-06-28,1996-06-27
49707,Tetsushi,Rindone,Engineer,1996-06-27,9999-01-01
49708,Nagui,Jansch,Engineer,1995-09-11,9999-01-01
49709,Indrajit,Roisin,Senior Staff,1986-03-10,1997-10-21
49710,Goetz,Herber,Engineer,1999-02-17,9999-01-01
49714,Kirk,Garrabrants,Staff,1990-04-17,1991-10-31
49715,Shunichi,Lieblein,Technique Leader,1996-08-27,9999-01-01
49723,Aloys,Lammel,Engineer,1996-03-26,1998-05-12
49732,Kellyn,Famili,Assistant Engineer,1992-06-07,2000-06-07
49732,Kellyn,Famili,Engineer,2000-06-07,9999-01-01
49733,Neelam,Magliocco,Senior Staff,2002-01-30,9999-01-01
49733,Neelam,Magliocco,Staff,1995-01-30,2002-01-30
49735,Sachio,Rodham,Staff,1996-05-12,9999-01-01
49743,Shaleah,Azuma,Engineer,1999-09-21,9999-01-01
49745,Vitali,Improta,Senior Staff,1989-01-06,9999-01-01
49747,Rosalyn,Lienhardt,Engineer,1990-08-30,1995-08-30
49747,Rosalyn,Lienhardt,Senior Engineer,1995-08-30,9999-01-01
49753,Barton,Domenig,Engineer,1987-04-24,1994-04-24
49753,Barton,Domenig,Senior Engineer,1994-04-24,1999-10-04
49754,Kish,Crelier,Senior Staff,1994-09-09,9999-01-01
49754,Kish,Crelier,Staff,1989-09-09,1994-09-09
49756,Vugranam,Validov,Senior Engineer,1991-12-18,1992-04-02
49758,Radoslaw,Callaway,Engineer,1985-06-23,1990-06-23
49758,Radoslaw,Callaway,Senior Engineer,1990-06-23,9999-01-01
49762,Heeju,Uchoa,Senior Staff,1999-01-24,9999-01-01
49762,Heeju,Uchoa,Staff,1990-01-24,1999-01-24
49766,Anestis,Staylopatis,Staff,2000-01-11,9999-01-01
49768,Fusako,Nishimukai,Staff,1995-06-07,1996-05-28
49769,Zengping,Polupanov,Staff,1986-07-05,1987-04-26
49772,Navin,Cools,Engineer,1987-02-13,1992-02-13
49772,Navin,Cools,Senior Engineer,1992-02-13,9999-01-01
49774,Shigeaki,Zyda,Technique Leader,1987-11-07,9999-01-01
49775,Shigeichiro,Peha,Engineer,1990-09-13,1998-09-13
49775,Shigeichiro,Peha,Senior Engineer,1998-09-13,9999-01-01
49778,Janalee,Fasbender,Assistant Engineer,1993-03-19,1998-03-19
49778,Janalee,Fasbender,Engineer,1998-03-19,9999-01-01
49786,Martijn,Bugaenko,Engineer,1998-03-12,9999-01-01
49787,Mingzeng,Guting,Assistant Engineer,1989-11-14,1998-11-14
49787,Mingzeng,Guting,Engineer,1998-11-14,9999-01-01
49788,Xumin,Kaiserswerth,Engineer,1997-06-24,2002-06-24
49788,Xumin,Kaiserswerth,Senior Engineer,2002-06-24,9999-01-01
49792,Oddvar,Luon,Technique Leader,1995-12-24,9999-01-01
49795,Marsha,Vitiello,Senior Staff,1997-08-20,9999-01-01
49795,Marsha,Vitiello,Staff,1989-08-20,1997-08-20
49796,Edwin,Rouquie,Assistant Engineer,1990-05-02,1997-05-02
49796,Edwin,Rouquie,Engineer,1997-05-02,9999-01-01
49798,Uzi,Potthoff,Senior Staff,1994-09-07,9999-01-01
49798,Uzi,Potthoff,Staff,1989-09-07,1994-09-07
49806,Barun,Camarinopoulos,Senior Staff,1997-02-08,9999-01-01
49807,Weijing,Openshaw,Senior Staff,1997-03-23,1997-11-01
49811,Toshiki,Kavanagh,Senior Staff,1993-03-12,9999-01-01
49811,Toshiki,Kavanagh,Staff,1986-03-12,1993-03-12
49813,Sigeru,Solares,Engineer,1986-04-16,1994-04-16
49813,Sigeru,Solares,Senior Engineer,1994-04-16,9999-01-01
49814,Randi,Chappelet,Staff,1999-05-04,9999-01-01
49815,Demos,Pulkowski,Staff,1996-07-23,1998-03-14
49817,Gor,Taneja,Engineer,1995-07-13,2001-07-12
49817,Gor,Taneja,Senior Engineer,2001-07-12,9999-01-01
49820,Christoph,Besancenot,Senior Staff,1997-04-29,9999-01-01
49820,Christoph,Besancenot,Staff,1988-04-29,1997-04-29
49824,Shigenori,Benaini,Assistant Engineer,1990-12-25,1997-12-25
49824,Shigenori,Benaini,Engineer,1997-12-25,9999-01-01
49825,Zeljko,Matheson,Engineer,1994-07-23,2000-07-22
49825,Zeljko,Matheson,Senior Engineer,2000-07-22,9999-01-01
49826,Chanjung,Milicia,Engineer,1997-09-20,9999-01-01
49827,Kazuhide,Barinka,Engineer,1987-04-05,1992-04-04
49827,Kazuhide,Barinka,Senior Engineer,1992-04-04,1995-06-21
49828,Jianwen,Gerteisen,Engineer,1998-10-07,2000-11-17
49829,Behnaam,Ghandeharizadeh,Senior Staff,1999-06-20,9999-01-01
49829,Behnaam,Ghandeharizadeh,Staff,1991-06-20,1999-06-20
49835,Josyula,Imataki,Engineer,1999-02-16,9999-01-01
49842,Gaurav,Akiyama,Staff,1995-12-26,9999-01-01
49848,Miomir,Geffroy,Senior Staff,1989-10-05,9999-01-01
49850,Pantung,Vitiello,Senior Staff,1999-12-30,9999-01-01
49850,Pantung,Vitiello,Staff,1990-12-30,1999-12-30
49857,Palash,Bratten,Senior Engineer,1998-02-11,9999-01-01
49860,Pintsang,Rosin,Engineer,1985-03-13,1992-03-13
49860,Pintsang,Rosin,Senior Engineer,1992-03-13,9999-01-01
49861,Rosalyn,Zykh,Senior Staff,1992-12-13,9999-01-01
49861,Rosalyn,Zykh,Staff,1985-12-13,1992-12-13
49862,Debatosh,Tzvieli,Staff,1997-04-17,9999-01-01
49869,Sampalli,Etalle,Senior Staff,2000-01-25,9999-01-01
49869,Sampalli,Etalle,Staff,1992-01-25,2000-01-25
49880,Shin,Muntz,Engineer,1997-02-21,9999-01-01
49881,Dzung,Jenevein,Staff,1993-10-13,1999-05-12
49889,Tremaine,Schach,Senior Staff,1993-05-26,9999-01-01
49893,Mahendra,Verhaegen,Senior Engineer,1985-09-26,9999-01-01
49894,Wilmer,Barvinok,Staff,1997-11-12,9999-01-01
49900,Ramzi,Schonegge,Senior Staff,2002-03-07,9999-01-01
49900,Ramzi,Schonegge,Staff,1993-03-07,2002-03-07
49902,Hairong,Hiroyama,Engineer,1995-02-22,2001-02-21
49902,Hairong,Hiroyama,Senior Engineer,2001-02-21,9999-01-01
49906,Xiaoqiu,Vieth,Senior Staff,1990-05-02,1990-08-10
49907,Arra,Servi,Staff,1997-09-17,9999-01-01
49909,Kensei,Lichtner,Technique Leader,1996-10-17,9999-01-01
49912,Demos,Swiss,Senior Staff,1995-01-02,9999-01-01
49915,Rafols,Savasere,Senior Staff,1997-06-01,9999-01-01
49915,Rafols,Savasere,Staff,1990-06-01,1997-06-01
49918,Akeel,Maksimenko,Engineer,1985-07-25,1991-07-25
49918,Akeel,Maksimenko,Senior Engineer,1991-07-25,9999-01-01
49919,Mori,Brodie,Engineer,1991-07-06,1995-12-17
49920,Dekang,Babu,Senior Staff,1995-06-04,9999-01-01
49920,Dekang,Babu,Staff,1987-06-04,1995-06-04
49922,Heon,Shimshoni,Engineer,1991-01-11,1996-01-11
49922,Heon,Shimshoni,Senior Engineer,1996-01-11,9999-01-01
49924,Hinrich,Swan,Senior Staff,2002-06-22,9999-01-01
49924,Hinrich,Swan,Staff,1997-06-22,2002-06-22
49930,Girolamo,Conte,Senior Staff,1988-10-25,9999-01-01
49934,Marsja,Ramalingam,Engineer,1991-07-30,1999-07-30
49934,Marsja,Ramalingam,Senior Engineer,1999-07-30,9999-01-01
49937,Shawna,Thibadeau,Senior Engineer,1998-05-05,9999-01-01
49940,Anyuan,Wallrath,Senior Engineer,1987-12-06,9999-01-01
49942,Eric,Hartvigsen,Senior Staff,1994-11-04,9999-01-01
49942,Eric,Hartvigsen,Staff,1985-11-04,1994-11-04
49944,Ortrud,Swick,Senior Staff,1996-01-22,2001-11-02
49951,Gennady,Cherinka,Engineer,1995-08-13,2001-08-12
49951,Gennady,Cherinka,Senior Engineer,2001-08-12,9999-01-01
49954,Taizo,Scharstein,Engineer,1988-03-30,1994-03-30
49954,Taizo,Scharstein,Senior Engineer,1994-03-30,9999-01-01
49963,Kazuhide,Baezner,Senior Engineer,1992-10-18,9999-01-01
49967,Sanjiv,Xiaoshan,Engineer,1997-04-12,2002-04-12
49967,Sanjiv,Xiaoshan,Senior Engineer,2002-04-12,9999-01-01
49971,Oddvar,Mandelberg,Senior Engineer,1988-11-30,9999-01-01
49975,Geoff,Sudkamp,Senior Staff,2000-11-19,9999-01-01
49975,Geoff,Sudkamp,Staff,1991-11-20,2000-11-19
49979,Weidon,Murillo,Engineer,1992-09-11,1997-09-11
49979,Weidon,Murillo,Senior Engineer,1997-09-11,9999-01-01
49981,Mads,Hofstetter,Senior Staff,2000-01-13,2000-08-05
49983,Danil,Lorch,Senior Staff,1992-10-26,9999-01-01
49989,Debaprosad,Lyonns,Senior Engineer,1997-09-08,9999-01-01
49992,Marsha,Dayana,Technique Leader,1986-03-29,9999-01-01
49994,Dhritiman,Ramamoorthy,Engineer,1997-07-06,9999-01-01
50002,Dannz,Gecsel,Senior Staff,1993-04-09,9999-01-01
50002,Dannz,Gecsel,Staff,1986-04-09,1993-04-09
50006,Charmane,Yeung,Engineer,1993-02-12,2002-02-12
50006,Charmane,Yeung,Senior Engineer,2002-02-12,9999-01-01
50012,Danel,Lammel,Engineer,1985-10-22,1991-10-22
50012,Danel,Lammel,Senior Engineer,1991-10-22,1996-06-10
50016,Weicheng,Serna,Senior Staff,1994-01-28,9999-01-01
50016,Weicheng,Serna,Staff,1988-01-29,1994-01-28
50019,Aloke,Neiman,Engineer,1987-01-30,1993-01-29
50019,Aloke,Neiman,Senior Engineer,1993-01-29,9999-01-01
50022,Gor,Sanella,Senior Engineer,1995-12-03,9999-01-01
50027,Hilari,Camarinopoulos,Engineer,1990-11-29,1998-11-29
50027,Hilari,Camarinopoulos,Senior Engineer,1998-11-29,9999-01-01
50031,Barun,Thimonier,Senior Staff,1997-01-01,9999-01-01
50034,Jixiang,Muhling,Senior Engineer,1987-02-12,9999-01-01
50037,Yannik,Seiwald,Senior Staff,1998-09-03,9999-01-01
50037,Yannik,Seiwald,Staff,1993-09-03,1998-09-03
50039,Gopalakrishnan,Swiler,Staff,1997-07-20,2000-01-17
50041,Tze,Denny,Engineer,1985-11-02,1993-11-02
50041,Tze,Denny,Senior Engineer,1993-11-02,9999-01-01
50046,Jiakeng,Lyonns,Staff,1992-06-25,1998-07-19
50048,Indrajit,Lindqvist,Senior Staff,1998-10-20,9999-01-01
50048,Indrajit,Lindqvist,Staff,1993-10-20,1998-10-20
50051,Masamitsu,Scharstein,Assistant Engineer,1993-02-28,2002-02-28
50051,Masamitsu,Scharstein,Engineer,2002-02-28,9999-01-01
50062,Dines,Karcich,Engineer,1998-07-31,9999-01-01
50068,Shahar,Rodite,Engineer,1989-03-13,1994-03-13
50068,Shahar,Rodite,Senior Engineer,1994-03-13,2000-08-28
50069,Yechezkel,Highland,Senior Engineer,1993-08-01,9999-01-01
50071,Khue,Baalen,Technique Leader,1987-11-19,9999-01-01
50072,Vincent,Schnabel,Senior Staff,1988-09-09,1991-10-22
50075,Shaz,Muntz,Senior Staff,2002-01-02,9999-01-01
50075,Shaz,Muntz,Staff,1993-01-02,2002-01-02
50080,Mary,Argence,Senior Staff,1995-12-15,9999-01-01
50080,Mary,Argence,Staff,1987-12-15,1995-12-15
50083,Patricio,Waymire,Staff,1998-03-19,9999-01-01
50091,Shai,Bamford,Engineer,1991-10-05,1997-07-15
50093,Irene,Improta,Engineer,1986-02-11,1993-02-11
50093,Irene,Improta,Senior Engineer,1993-02-11,9999-01-01
50099,Saniya,Smailagic,Senior Staff,1995-10-20,9999-01-01
50102,Adib,Boudaillier,Engineer,1999-10-21,9999-01-01
50103,Randy,Verspoor,Staff,1985-03-25,1988-08-24
50104,Mansur,Redmiles,Engineer,1999-08-01,9999-01-01
50111,Angel,Rosin,Senior Staff,1999-01-23,9999-01-01
50111,Angel,Rosin,Staff,1992-01-23,1999-01-23
50115,Chanjung,Peron,Engineer,1999-12-02,9999-01-01
50125,Surveyors,Krybus,Staff,1994-04-26,1997-10-24
50126,Terresa,Brendel,Senior Staff,2001-01-09,9999-01-01
50126,Terresa,Brendel,Staff,1993-01-09,2001-01-09
50130,Martina,Pashtan,Engineer,1989-12-06,1995-12-06
50130,Martina,Pashtan,Senior Engineer,1995-12-06,9999-01-01
50135,Clyde,Hebert,Senior Staff,1989-09-18,1998-12-11
50139,Genki,Mullainathan,Senior Staff,1998-08-26,9999-01-01
50145,Angel,Peyn,Senior Engineer,1987-01-08,9999-01-01
50147,Sashi,Denna,Senior Staff,1993-07-07,9999-01-01
50148,Dayanand,Karcich,Engineer,1993-08-08,9999-01-01
50149,Ibibia,Marletta,Engineer,1991-08-21,1998-08-21
50149,Ibibia,Marletta,Senior Engineer,1998-08-21,9999-01-01
50150,Xiong,Murtafg,Staff,1998-08-02,9999-01-01
50152,Tru,Baek,Engineer,1996-04-13,2002-04-13
50152,Tru,Baek,Senior Engineer,2002-04-13,9999-01-01
50157,Kristof,Underwood,Senior Staff,2002-05-29,9999-01-01
50157,Kristof,Underwood,Staff,1996-05-29,2002-05-29
50161,Tonia,Penz,Senior Engineer,1998-08-23,9999-01-01
50162,Tianruo,Iivonen,Senior Staff,1992-11-28,9999-01-01
50163,Arlette,Ruther,Senior Staff,1997-01-27,9999-01-01
50163,Arlette,Ruther,Staff,1988-01-28,1997-01-27
50165,Ronnie,Bultermann,Engineer,1993-08-21,1998-08-21
50165,Ronnie,Bultermann,Senior Engineer,1998-08-21,9999-01-01
50168,Feipei,Erdmenger,Engineer,1990-02-04,1992-06-18
50182,Unal,Kossowski,Senior Staff,1996-09-03,9999-01-01
50182,Unal,Kossowski,Staff,1988-09-03,1996-09-03
50190,Remko,Schusler,Staff,1997-12-21,9999-01-01
50191,Ult,Taubenfeld,Assistant Engineer,1996-05-15,2001-05-15
50191,Ult,Taubenfeld,Engineer,2001-05-15,9999-01-01
50198,Prasadram,Fortenbacher,Engineer,1985-03-31,1993-03-31
50198,Prasadram,Fortenbacher,Senior Engineer,1993-03-31,9999-01-01
50199,Yishai,Schreiter,Engineer,1986-08-19,1993-08-19
50199,Yishai,Schreiter,Senior Engineer,1993-08-19,9999-01-01
50203,Larisa,Papsdorf,Senior Staff,1996-06-29,1998-04-05
50204,Mayuko,Beutelspacher,Staff,1998-03-17,9999-01-01
50207,Feiyu,Huxford,Senior Staff,1987-03-23,9999-01-01
50218,Boguslaw,Baer,Senior Staff,1991-07-26,9999-01-01
50218,Boguslaw,Baer,Staff,1986-07-26,1991-07-26
50220,Xiaoqiu,Kusalik,Technique Leader,1989-03-29,1999-07-04
50223,Candido,Marrakchi,Engineer,1990-09-22,1999-09-22
50223,Candido,Marrakchi,Senior Engineer,1999-09-22,9999-01-01
50224,Jahangir,Lakshmanan,Senior Staff,2001-12-07,9999-01-01
50224,Jahangir,Lakshmanan,Staff,1992-12-07,2001-12-07
50229,Hairong,Sadowsky,Staff,1999-10-23,9999-01-01
50234,Abdelkader,Felder,Engineer,1985-12-14,1993-12-14
50234,Abdelkader,Felder,Senior Engineer,1993-12-14,9999-01-01
50236,Zhenbing,Cangellaris,Engineer,1993-04-16,1999-04-16
50236,Zhenbing,Cangellaris,Senior Engineer,1999-04-16,9999-01-01
50241,Gor,Melichar,Senior Engineer,1987-10-23,9999-01-01
50245,Urs,Pfau,Engineer,1989-11-17,1996-11-17
50245,Urs,Pfau,Senior Engineer,1996-11-17,1997-02-28
50246,Masako,Gils,Engineer,1989-01-19,1996-01-20
50246,Masako,Gils,Senior Engineer,1996-01-20,2000-04-18
50251,Anoosh,Markovitch,Senior Staff,1998-12-22,2002-01-15
50251,Anoosh,Markovitch,Staff,1993-12-22,1998-12-22
50255,Perla,Koyama,Senior Staff,1998-03-24,9999-01-01
50255,Perla,Koyama,Staff,1991-03-24,1998-03-24
50257,Shigeichiro,Pezzoli,Senior Staff,1996-06-14,9999-01-01
50257,Shigeichiro,Pezzoli,Staff,1987-06-15,1996-06-14
50259,Etsuo,Giaccio,Engineer,1999-04-04,9999-01-01
50260,Qiwen,Shigei,Staff,1997-10-19,9999-01-01
50262,Jacqueline,Jumpertz,Engineer,1990-09-28,1995-09-28
50262,Jacqueline,Jumpertz,Senior Engineer,1995-09-28,1998-08-08
50268,Danil,Borovoy,Senior Staff,1985-08-21,9999-01-01
50269,Harjit,Lichtman,Senior Engineer,1994-07-02,9999-01-01
50273,Hisao,Maierhofer,Senior Engineer,1992-04-23,9999-01-01
50274,Horward,Boudaillier,Senior Staff,1998-07-07,9999-01-01
50274,Horward,Boudaillier,Staff,1990-07-07,1998-07-07
50275,Cordelia,Ohori,Engineer,1997-09-19,9999-01-01
50281,Guttorm,Furudate,Assistant Engineer,1990-10-25,1996-10-24
50281,Guttorm,Furudate,Engineer,1996-10-24,9999-01-01
50285,Utz,Bernardeschi,Senior Staff,1994-05-18,9999-01-01
